"compound","exposure","spec","margin","bucket","estimate","std.error","p.value","nobs","n_systems","detect_rate","sig"
"PFBS","idw__ind_pre2002__25km","cov","tobit","A_anydetect",-0.00963330253806372,0.00714235848427245,0.177415186277033,6314,3500,0.452011403230915,""
"PFHxA","idw__ind_pre2002__25km","raw","detect","A_anydetect",0.0290469702574046,0.00360485341974189,7.77181374977028e-16,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_pre2002__25km","raw","tobit","A_anydetect",0.039028686842072,0.00700978369686395,2.58057368341554e-08,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_pre2002__25km","cov","detect","A_anydetect",0.0292422509140418,0.00347790783098031,4.17059238429233e-17,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_pre2002__25km","cov","tobit","A_anydetect",0.0336149720544841,0.00644972079078618,1.86967519842631e-07,6314,3500,0.465473550839405,"***"
"PFPeA","idw__ind_pre2002__25km","raw","detect","A_anydetect",0.0303489287377717,0.00373120851040854,4.16015760534062e-16,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_pre2002__25km","raw","tobit","A_anydetect",0.0463955254483841,0.0077468259857159,2.11171254393987e-09,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_pre2002__25km","cov","detect","A_anydetect",0.0279352310614111,0.00352301119660662,2.20274606258632e-15,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_pre2002__25km","cov","tobit","A_anydetect",0.0368658253975408,0.00693350353806819,1.05459718649596e-07,6314,3500,0.541019955654102,"***"
"PFBA","idw__ind_pre2002__25km","raw","detect","A_anydetect",-0.00425914900239473,0.00417318505965842,0.307444406243682,6314,3500,0.432689261957555,""
"PFBA","idw__ind_pre2002__25km","raw","tobit","A_anydetect",0.0025881806635534,0.00814353427596652,0.750621236696754,6314,3500,0.432689261957555,""
"PFBA","idw__ind_pre2002__25km","cov","detect","A_anydetect",0.00106664400485116,0.00348950261078509,0.759854227823087,6314,3500,0.432689261957555,""
"PFBA","idw__ind_pre2002__25km","cov","tobit","A_anydetect",0.00526431468257708,0.00682669078217596,0.44062565920348,6314,3500,0.432689261957555,""
"PFHpA","idw__ind_pre2002__25km","raw","detect","A_anydetect",0.00369238539477245,0.00280912835120372,0.188703597709904,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_pre2002__25km","raw","tobit","A_anydetect",0.0115026127554589,0.0108704397847742,0.289984676381792,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_pre2002__25km","cov","detect","A_anydetect",0.0006678487202118,0.00265003969894541,0.801029771342546,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_pre2002__25km","cov","tobit","A_anydetect",-0.00239252785418806,0.00975391936283565,0.806232769366953,6314,3500,0.13588850174216,""
"PFOS","idw__ind_post2002__5km","raw","detect","A_anydetect",0.0147709583436264,0.00585665387466256,0.0116662677994678,6314,3500,0.360785555907507,"**"
"PFOS","idw__ind_post2002__5km","raw","tobit","A_anydetect",0.0388474261761943,0.0159209935858849,0.0146867465232417,6314,3500,0.360785555907507,"**"
"PFOS","idw__ind_post2002__5km","cov","detect","A_anydetect",0.0143310303770368,0.00576144913377299,0.0128680511539596,6314,3500,0.360785555907507,"**"
"PFOS","idw__ind_post2002__5km","cov","tobit","A_anydetect",0.0368668415368902,0.0151760741416317,0.0151290960447424,6314,3500,0.360785555907507,"**"
"PFOA","idw__ind_post2002__5km","raw","detect","A_anydetect",0.0312835633397929,0.00593301368627732,1.34361811508899e-07,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_post2002__5km","raw","tobit","A_anydetect",0.0626004157940586,0.0124016013944224,4.46999764496802e-07,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_post2002__5km","cov","detect","A_anydetect",0.0169774979220655,0.00541212691781834,0.0017072315727662,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_post2002__5km","cov","tobit","A_anydetect",0.0314472488431496,0.010959083302761,0.00411102435582837,6314,3500,0.354450427621159,"***"
"PFHxS","idw__ind_post2002__5km","raw","detect","A_anydetect",0.0134702590553358,0.00593515635447187,0.0232336216317024,6314,3500,0.276369971491923,"**"
"PFHxS","idw__ind_post2002__5km","raw","tobit","A_anydetect",0.0161193340300671,0.0167207920394835,0.335031218822092,6314,3500,0.276369971491923,""
"PFHxS","idw__ind_post2002__5km","cov","detect","A_anydetect",0.0125433726406966,0.00570686366277379,0.0279530232394507,6314,3500,0.276369971491923,"**"
"PFHxS","idw__ind_post2002__5km","cov","tobit","A_anydetect",0.0110666117576042,0.0148486289151207,0.456093286276138,6314,3500,0.276369971491923,""
"PFBS","idw__ind_post2002__5km","raw","detect","A_anydetect",-0.020444308956355,0.00609923368265147,0.000802453360904051,6314,3500,0.452011403230915,"***"
"PFBS","idw__ind_post2002__5km","raw","tobit","A_anydetect",-0.056601732561113,0.0130507929643801,1.44418304652367e-05,6314,3500,0.452011403230915,"***"
"PFBS","idw__ind_post2002__5km","cov","detect","A_anydetect",-0.0160213601874729,0.00573000552166069,0.00517320040815014,6314,3500,0.452011403230915,"***"
"PFBS","idw__ind_post2002__5km","cov","tobit","A_anydetect",-0.0512412336336857,0.0120802955997647,2.21813135127431e-05,6314,3500,0.452011403230915,"***"
"PFHxA","idw__ind_post2002__5km","raw","detect","A_anydetect",0.0274509254836466,0.00536387165520295,3.09210833864731e-07,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_post2002__5km","raw","tobit","A_anydetect",0.0349023205912076,0.00971977708611817,0.000329593612753167,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_post2002__5km","cov","detect","A_anydetect",0.0242441055748043,0.00543259831625342,8.09299151120311e-06,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_post2002__5km","cov","tobit","A_anydetect",0.0210102406383073,0.00976460099533712,0.0314230186706756,6314,3500,0.465473550839405,"**"
"PFPeA","idw__ind_post2002__5km","raw","detect","A_anydetect",0.0295401747176244,0.00547771017779875,6.93696103912446e-08,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_post2002__5km","raw","tobit","A_anydetect",0.0432428806230254,0.01075025674591,5.75842715803247e-05,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_post2002__5km","cov","detect","A_anydetect",0.0214210112835593,0.0053189687993051,5.64242610086235e-05,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_post2002__5km","cov","tobit","A_anydetect",0.0198129558287519,0.0103834767187044,0.0563752574150241,6314,3500,0.541019955654102,"*"
"PFBA","idw__ind_post2002__5km","raw","detect","A_anydetect",-0.0033650235087784,0.00644402205656126,0.601535927036756,6314,3500,0.432689261957555,""
"PFBA","idw__ind_post2002__5km","raw","tobit","A_anydetect",-0.00893535145545361,0.0124346576916032,0.472397007317861,6314,3500,0.432689261957555,""
"PFBA","idw__ind_post2002__5km","cov","detect","A_anydetect",-0.00013670120571357,0.00549784603799938,0.980163041498288,6314,3500,0.432689261957555,""
"PFBA","idw__ind_post2002__5km","cov","tobit","A_anydetect",-0.0125353963652581,0.0110852194093534,0.258130535439404,6314,3500,0.432689261957555,""
"PFHpA","idw__ind_post2002__5km","raw","detect","A_anydetect",0.00462919089082724,0.00400127259987338,0.247301105539863,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_post2002__5km","raw","tobit","A_anydetect",0.0101591395632974,0.0146490396796962,0.487994517728687,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_post2002__5km","cov","detect","A_anydetect",-0.000219144271577926,0.00412893118418148,0.957671909464305,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_post2002__5km","cov","tobit","A_anydetect",-0.0112005745468387,0.0145455878073952,0.441280646747367,6314,3500,0.13588850174216,""
"PFOS","idw__ind_post2002__10km","raw","detect","A_anydetect",0.0118356612060666,0.00423177923208923,0.00516031278009379,6314,3500,0.360785555907507,"***"
"PFOS","idw__ind_post2002__10km","raw","tobit","A_anydetect",0.0270451677698558,0.0115551562513478,0.0192564898743288,6314,3500,0.360785555907507,"**"
"PFOS","idw__ind_post2002__10km","cov","detect","A_anydetect",0.0108684389127904,0.00421955559893951,0.0100028518147455,6314,3500,0.360785555907507,"**"
"PFOS","idw__ind_post2002__10km","cov","tobit","A_anydetect",0.0236516334512115,0.0111393401118855,0.0337326858794674,6314,3500,0.360785555907507,"**"
"PFOA","idw__ind_post2002__10km","raw","detect","A_anydetect",0.0301532104127753,0.00416631101199976,4.57407312421384e-13,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_post2002__10km","raw","tobit","A_anydetect",0.0595523530948543,0.0092207396371255,1.05730245181047e-10,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_post2002__10km","cov","detect","A_anydetect",0.0176179300663109,0.00389829100653924,6.20156046532262e-06,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_post2002__10km","cov","tobit","A_anydetect",0.0324284717481751,0.00828305532508376,9.03901789039758e-05,6314,3500,0.354450427621159,"***"
"PFHxS","idw__ind_post2002__10km","raw","detect","A_anydetect",0.00850168232229719,0.00473743013147558,0.0727211483186228,6314,3500,0.276369971491923,"*"
"PFHxS","idw__ind_post2002__10km","raw","tobit","A_anydetect",0.00696848221917613,0.0139663183213951,0.6178152294261,6314,3500,0.276369971491923,""
"PFHxS","idw__ind_post2002__10km","cov","detect","A_anydetect",0.00712556954965581,0.00431339217192693,0.098541844317158,6314,3500,0.276369971491923,"*"
"PFHxS","idw__ind_post2002__10km","cov","tobit","A_anydetect",0.0010226377705745,0.0113156474303675,0.927990196217163,6314,3500,0.276369971491923,""
"PFBS","idw__ind_post2002__10km","raw","detect","A_anydetect",-0.00841598887303173,0.0044832443032737,0.0604893836681184,6314,3500,0.452011403230915,"*"
"PFBS","idw__ind_post2002__10km","raw","tobit","A_anydetect",-0.0324253402312948,0.0094051801478183,0.000565581827087307,6314,3500,0.452011403230915,"***"
"PFBS","idw__ind_post2002__10km","cov","detect","A_anydetect",-0.00497472047624229,0.0042922154042589,0.246452118361861,6314,3500,0.452011403230915,""
"PFBS","idw__ind_post2002__10km","cov","tobit","A_anydetect",-0.0279362672685979,0.00870564186436092,0.00133204807831505,6314,3500,0.452011403230915,"***"
"PFHxA","idw__ind_post2002__10km","raw","detect","A_anydetect",0.028287072774911,0.00396001830081376,9.12045830183939e-13,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_post2002__10km","raw","tobit","A_anydetect",0.037033142270806,0.00739261016020237,5.45769324404831e-07,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_post2002__10km","cov","detect","A_anydetect",0.0266204547106749,0.00402633463320588,3.80226023711598e-11,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_post2002__10km","cov","tobit","A_anydetect",0.0275805634075962,0.00731218046672756,0.000162031401266872,6314,3500,0.465473550839405,"***"
"PFPeA","idw__ind_post2002__10km","raw","detect","A_anydetect",0.0295813533311598,0.00403551615028131,2.29719086171773e-13,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_post2002__10km","raw","tobit","A_anydetect",0.044485231505075,0.00812423339929362,4.3597735203715e-08,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_post2002__10km","cov","detect","A_anydetect",0.0244993379653473,0.0039935074229649,8.52706089663972e-10,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_post2002__10km","cov","tobit","A_anydetect",0.0291325100943953,0.00776547182924721,0.000175748825009284,6314,3500,0.541019955654102,"***"
"PFBA","idw__ind_post2002__10km","raw","detect","A_anydetect",-0.00606467669788175,0.00467833691806015,0.194861213501272,6314,3500,0.432689261957555,""
"PFBA","idw__ind_post2002__10km","raw","tobit","A_anydetect",-0.00774772247276759,0.00859108440237185,0.367145645455295,6314,3500,0.432689261957555,""
"PFBA","idw__ind_post2002__10km","cov","detect","A_anydetect",-0.00139887701004076,0.00394489593782008,0.722886064300733,6314,3500,0.432689261957555,""
"PFBA","idw__ind_post2002__10km","cov","tobit","A_anydetect",-0.00712015956179306,0.00765156828870099,0.352086883065691,6314,3500,0.432689261957555,""
"PFHpA","idw__ind_post2002__10km","raw","detect","A_anydetect",0.00478979206090887,0.00307732480762129,0.119594184485942,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_post2002__10km","raw","tobit","A_anydetect",0.0128951862728789,0.0115240828053905,0.263149852566162,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_post2002__10km","cov","detect","A_anydetect",0.000903505797919394,0.00313195043561111,0.772979157856682,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_post2002__10km","cov","tobit","A_anydetect",-0.00428872326329045,0.0111489737834372,0.700478766435628,6314,3500,0.13588850174216,""
"PFOS","idw__ind_post2002__25km","raw","detect","A_anydetect",0.0111973936275565,0.00390195726157094,0.00410879097223308,6314,3500,0.360785555907507,"***"
"PFOS","idw__ind_post2002__25km","raw","tobit","A_anydetect",0.0215636025720134,0.0112231566968344,0.0546877047255059,6314,3500,0.360785555907507,"*"
"PFOS","idw__ind_post2002__25km","cov","detect","A_anydetect",0.0100028191030573,0.00378402730072105,0.00820702330370938,6314,3500,0.360785555907507,"***"
"PFOS","idw__ind_post2002__25km","cov","tobit","A_anydetect",0.0174662568901326,0.0101221003848197,0.0844272170821349,6314,3500,0.360785555907507,"*"
"PFOA","idw__ind_post2002__25km","raw","detect","A_anydetect",0.0329647951259247,0.00362723826644017,1.00761561941208e-19,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_post2002__25km","raw","tobit","A_anydetect",0.0656266547628393,0.00921904866091666,1.09034398264792e-12,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_post2002__25km","cov","detect","A_anydetect",0.020339949921036,0.00343209484844231,3.0965713141596e-09,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_post2002__25km","cov","tobit","A_anydetect",0.0380245739696098,0.0079276786967705,1.61516530545599e-06,6314,3500,0.354450427621159,"***"
"PFHxS","idw__ind_post2002__25km","raw","detect","A_anydetect",0.00301210093925534,0.00553960272470258,0.586620731320095,6314,3500,0.276369971491923,""
"PFHxS","idw__ind_post2002__25km","raw","tobit","A_anydetect",-0.0083181678498355,0.0166334625145841,0.61701426467752,6314,3500,0.276369971491923,""
"PFHxS","idw__ind_post2002__25km","cov","detect","A_anydetect",0.00154624143289571,0.0042868302124491,0.718326903147705,6314,3500,0.276369971491923,""
"PFHxS","idw__ind_post2002__25km","cov","tobit","A_anydetect",-0.0131242904314787,0.0110372025385966,0.234401997704014,6314,3500,0.276369971491923,""
"PFBS","idw__ind_post2002__25km","raw","detect","A_anydetect",-0.000283974871599079,0.00407434042189792,0.944433742038639,6314,3500,0.452011403230915,""
"PFBS","idw__ind_post2002__25km","raw","tobit","A_anydetect",-0.0182624924810011,0.00907970920721052,0.0442882755254831,6314,3500,0.452011403230915,"**"
"PFBS","idw__ind_post2002__25km","cov","detect","A_anydetect",0.00371888092770543,0.00392643331721781,0.343567590319176,6314,3500,0.452011403230915,""
"PFBS","idw__ind_post2002__25km","cov","tobit","A_anydetect",-0.0116555111017876,0.00799479055660623,0.144871351730705,6314,3500,0.452011403230915,""
"PFHxA","idw__ind_post2002__25km","raw","detect","A_anydetect",0.0306678132559359,0.00414933524236685,1.45708417079815e-13,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_post2002__25km","raw","tobit","A_anydetect",0.0400584788629806,0.00824692415440295,1.18946674604743e-06,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_post2002__25km","cov","detect","A_anydetect",0.030268560058015,0.00380381729011225,1.75668000920092e-15,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_post2002__25km","cov","tobit","A_anydetect",0.0337253437625197,0.00716959445750743,2.55187989787869e-06,6314,3500,0.465473550839405,"***"
"PFPeA","idw__ind_post2002__25km","raw","detect","A_anydetect",0.0319557933338259,0.00431383163949384,1.28458597434621e-13,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_post2002__25km","raw","tobit","A_anydetect",0.0493144347029931,0.00896605133368265,3.79514509021572e-08,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_post2002__25km","cov","detect","A_anydetect",0.0289806839146559,0.00386883463302114,6.84527116370479e-14,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_post2002__25km","cov","tobit","A_anydetect",0.0398847801652735,0.00760021339528114,1.53884475468254e-07,6314,3500,0.541019955654102,"***"
"PFBA","idw__ind_post2002__25km","raw","detect","A_anydetect",-0.00935426593625045,0.00457180600925489,0.040748821049577,6314,3500,0.432689261957555,"**"
"PFBA","idw__ind_post2002__25km","raw","tobit","A_anydetect",-0.00911154038491251,0.00811213571162407,0.261353109390779,6314,3500,0.432689261957555,""
"PFBA","idw__ind_post2002__25km","cov","detect","A_anydetect",-0.00358619253251527,0.0036359417659383,0.323977396948318,6314,3500,0.432689261957555,""
"PFBA","idw__ind_post2002__25km","cov","tobit","A_anydetect",-0.00543168224112099,0.00697895480201353,0.436395408463472,6314,3500,0.432689261957555,""
"PFHpA","idw__ind_post2002__25km","raw","detect","A_anydetect",0.00408361765561867,0.00316508348749864,0.196978271657605,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_post2002__25km","raw","tobit","A_anydetect",0.0107429664100816,0.0123152889620344,0.383029687294105,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_post2002__25km","cov","detect","A_anydetect",0.00087579990873257,0.00291935256982787,0.764178687316739,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_post2002__25km","cov","tobit","A_anydetect",-0.00379366315664188,0.0105569869423908,0.719332572825057,6314,3500,0.13588850174216,""
"PFOS","idw__ind_tierweighted__5km","raw","detect","A_anydetect",0.0115617470435797,0.00689427010111667,0.0935408911098205,6314,3500,0.360785555907507,"*"
"PFOS","idw__ind_tierweighted__5km","raw","tobit","A_anydetect",0.0303620831896392,0.0193973461966155,0.117519625051547,6314,3500,0.360785555907507,""
"PFOS","idw__ind_tierweighted__5km","cov","detect","A_anydetect",0.0100851075451688,0.00663545757927211,0.128540824241045,6314,3500,0.360785555907507,""
"PFOS","idw__ind_tierweighted__5km","cov","tobit","A_anydetect",0.0271561534292611,0.0182167020772354,0.136032841314079,6314,3500,0.360785555907507,""
"PFOA","idw__ind_tierweighted__5km","raw","detect","A_anydetect",0.034964668691064,0.00670579096551792,1.84711213472512e-07,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_tierweighted__5km","raw","tobit","A_anydetect",0.0673922105557206,0.013963040228945,1.38973528665682e-06,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_tierweighted__5km","cov","detect","A_anydetect",0.017041433829917,0.00614716445444708,0.0055671454819452,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_tierweighted__5km","cov","tobit","A_anydetect",0.0289403955341188,0.0128369630043703,0.024167362240691,6314,3500,0.354450427621159,"**"
"PFHxS","idw__ind_tierweighted__5km","raw","detect","A_anydetect",0.0165461230129823,0.00741684193194393,0.0256887332933944,6314,3500,0.276369971491923,"**"
"PFHxS","idw__ind_tierweighted__5km","raw","tobit","A_anydetect",0.0233571092071537,0.0213513575715626,0.273981189095645,6314,3500,0.276369971491923,""
"PFHxS","idw__ind_tierweighted__5km","cov","detect","A_anydetect",0.0154676606874484,0.00684393875021472,0.023817994444023,6314,3500,0.276369971491923,"**"
"PFHxS","idw__ind_tierweighted__5km","cov","tobit","A_anydetect",0.0186456272326129,0.0179740487905713,0.29956635078783,6314,3500,0.276369971491923,""
"PFBS","idw__ind_tierweighted__5km","raw","detect","A_anydetect",-0.0171632875737765,0.00750154305081666,0.0221394070542611,6314,3500,0.452011403230915,"**"
"PFBS","idw__ind_tierweighted__5km","raw","tobit","A_anydetect",-0.0506484621071056,0.0156840615195038,0.00124095796167698,6314,3500,0.452011403230915,"***"
"PFBS","idw__ind_tierweighted__5km","cov","detect","A_anydetect",-0.0125874516166745,0.00677070452089006,0.0630122360166492,6314,3500,0.452011403230915,"*"
"PFBS","idw__ind_tierweighted__5km","cov","tobit","A_anydetect",-0.0433147656807399,0.0141341737807882,0.00218003742803731,6314,3500,0.452011403230915,"***"
"PFHxA","idw__ind_tierweighted__5km","raw","detect","A_anydetect",0.0409510410634512,0.0061971705779386,3.89488162472563e-11,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_tierweighted__5km","raw","tobit","A_anydetect",0.0529958979042528,0.0112261261369828,2.34959834599509e-06,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_tierweighted__5km","cov","detect","A_anydetect",0.0359737333245909,0.00625906849664716,9.05950911638107e-09,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_tierweighted__5km","cov","tobit","A_anydetect",0.0351732708459894,0.0112247524592986,0.00172708229517143,6314,3500,0.465473550839405,"***"
"PFPeA","idw__ind_tierweighted__5km","raw","detect","A_anydetect",0.0424842160136338,0.00630380490344517,1.58980687768496e-11,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_tierweighted__5km","raw","tobit","A_anydetect",0.0670413545034754,0.0128147262199852,1.68060946730425e-07,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_tierweighted__5km","cov","detect","A_anydetect",0.031953595993236,0.00616516244995992,2.18428823930755e-07,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_tierweighted__5km","cov","tobit","A_anydetect",0.0375058349012532,0.0121028935450981,0.00194230922590724,6314,3500,0.541019955654102,"***"
"PFBA","idw__ind_tierweighted__5km","raw","detect","A_anydetect",-0.00199905138141476,0.0077380626420276,0.796144490387363,6314,3500,0.432689261957555,""
"PFBA","idw__ind_tierweighted__5km","raw","tobit","A_anydetect",-0.00216016877273085,0.0149457270682846,0.885078648704512,6314,3500,0.432689261957555,""
"PFBA","idw__ind_tierweighted__5km","cov","detect","A_anydetect",-0.000823354426763851,0.00648134046493204,0.898913021684398,6314,3500,0.432689261957555,""
"PFBA","idw__ind_tierweighted__5km","cov","tobit","A_anydetect",-0.00977640741444516,0.0128951327649754,0.448362930234548,6314,3500,0.432689261957555,""
"PFHpA","idw__ind_tierweighted__5km","raw","detect","A_anydetect",0.00350587865867341,0.00462966982056517,0.448892183572012,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_tierweighted__5km","raw","tobit","A_anydetect",0.0100065148875508,0.0177255698273763,0.572397367759763,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_tierweighted__5km","cov","detect","A_anydetect",-0.00261064746303549,0.00482238819368208,0.588259559169111,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_tierweighted__5km","cov","tobit","A_anydetect",-0.0150353701919283,0.0176975487927836,0.395562196196504,6314,3500,0.13588850174216,""
"PFOS","idw__ind_tierweighted__10km","raw","detect","A_anydetect",0.01168011916903,0.00541250916689554,0.0309289179694582,6314,3500,0.360785555907507,"**"
"PFOS","idw__ind_tierweighted__10km","raw","tobit","A_anydetect",0.0255157499279599,0.0152907599620927,0.0951760869480024,6314,3500,0.360785555907507,"*"
"PFOS","idw__ind_tierweighted__10km","cov","detect","A_anydetect",0.0102482786052776,0.00524776176459768,0.050833147344535,6314,3500,0.360785555907507,"*"
"PFOS","idw__ind_tierweighted__10km","cov","tobit","A_anydetect",0.0222922569526392,0.0143869143378478,0.121266026305977,6314,3500,0.360785555907507,""
"PFOA","idw__ind_tierweighted__10km","raw","detect","A_anydetect",0.0349715992010867,0.00517347791708482,1.38196517595228e-11,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_tierweighted__10km","raw","tobit","A_anydetect",0.0665746498773437,0.0113289434674679,4.19006039433819e-09,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_tierweighted__10km","cov","detect","A_anydetect",0.0187385277406906,0.00481542120570311,9.9684730777379e-05,6314,3500,0.354450427621159,"***"
"PFOA","idw__ind_tierweighted__10km","cov","tobit","A_anydetect",0.03193692288755,0.0105313322055371,0.00242486894788239,6314,3500,0.354450427621159,"***"
"PFHxS","idw__ind_tierweighted__10km","raw","detect","A_anydetect",0.0118716093323946,0.00657555940884607,0.0710098668922788,6314,3500,0.276369971491923,"*"
"PFHxS","idw__ind_tierweighted__10km","raw","tobit","A_anydetect",0.0133932759159375,0.0195879850235816,0.494133329653897,6314,3500,0.276369971491923,""
"PFHxS","idw__ind_tierweighted__10km","cov","detect","A_anydetect",0.010714363081352,0.0056506056987212,0.0579409826099899,6314,3500,0.276369971491923,"*"
"PFHxS","idw__ind_tierweighted__10km","cov","tobit","A_anydetect",0.00976851391242624,0.0149288308834308,0.51289352669294,6314,3500,0.276369971491923,""
"PFBS","idw__ind_tierweighted__10km","raw","detect","A_anydetect",-0.00433768293223648,0.00591802772663234,0.463582277048201,6314,3500,0.452011403230915,""
"PFBS","idw__ind_tierweighted__10km","raw","tobit","A_anydetect",-0.0254104023812858,0.0124295907517935,0.0409192329916254,6314,3500,0.452011403230915,"**"
"PFBS","idw__ind_tierweighted__10km","cov","detect","A_anydetect",-0.000456438825074024,0.00544135398374831,0.933149203335331,6314,3500,0.452011403230915,""
"PFBS","idw__ind_tierweighted__10km","cov","tobit","A_anydetect",-0.0180127221757925,0.0111039451870064,0.104762415181705,6314,3500,0.452011403230915,""
"PFHxA","idw__ind_tierweighted__10km","raw","detect","A_anydetect",0.0413671456143111,0.00511595499106153,6.17023338668539e-16,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_tierweighted__10km","raw","tobit","A_anydetect",0.05395405161822,0.00958462775776238,1.81018349906702e-08,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_tierweighted__10km","cov","detect","A_anydetect",0.0376884879413918,0.00505815798379362,9.26141505294117e-14,6314,3500,0.465473550839405,"***"
"PFHxA","idw__ind_tierweighted__10km","cov","tobit","A_anydetect",0.040392713574944,0.00919659940430093,1.12242546425607e-05,6314,3500,0.465473550839405,"***"
"PFPeA","idw__ind_tierweighted__10km","raw","detect","A_anydetect",0.0414706668701731,0.00520874489280877,1.69638140288051e-15,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_tierweighted__10km","raw","tobit","A_anydetect",0.0666222264855541,0.010842124880736,8.00858502812355e-10,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_tierweighted__10km","cov","detect","A_anydetect",0.0336029364787858,0.00499354339663143,1.70508243596641e-11,6314,3500,0.541019955654102,"***"
"PFPeA","idw__ind_tierweighted__10km","cov","tobit","A_anydetect",0.0450392851608379,0.00989032710489828,5.26673717418511e-06,6314,3500,0.541019955654102,"***"
"PFBA","idw__ind_tierweighted__10km","raw","detect","A_anydetect",-0.00539312486716585,0.00618466273832832,0.38319964859045,6314,3500,0.432689261957555,""
"PFBA","idw__ind_tierweighted__10km","raw","tobit","A_anydetect",-0.00583523551852969,0.0118037151535217,0.621054895525203,6314,3500,0.432689261957555,""
"PFBA","idw__ind_tierweighted__10km","cov","detect","A_anydetect",-0.0026619661704183,0.0051379824879198,0.604391563150139,6314,3500,0.432689261957555,""
"PFBA","idw__ind_tierweighted__10km","cov","tobit","A_anydetect",-0.00891597197182436,0.0100236732239179,0.373738997928979,6314,3500,0.432689261957555,""
"PFHpA","idw__ind_tierweighted__10km","raw","detect","A_anydetect",0.00321352454056608,0.0038831301729571,0.407919534514698,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_tierweighted__10km","raw","tobit","A_anydetect",0.00999764755755792,0.0151512509515732,0.509346085372706,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_tierweighted__10km","cov","detect","A_anydetect",-0.0018763996128343,0.00394800245276816,0.634588674745768,6314,3500,0.13588850174216,""
"PFHpA","idw__ind_tierweighted__10km","cov","tobit","A_anydetect",-0.0105110980643637,0.0146512393115093,0.473114731800023,6314,3500,0.13588850174216,""
