"outcome","estimate","std.error","statistic","p.value","adj.r.squared","nobs"
"log_PFOA",3.99778721065821,1.74861502700412,2.28625921024342,0.0239496615654264,0.304290417495689,301
"log_PFOS",2.41316100793269,1.41007279694188,1.71137335119597,0.0889745320045541,0.217433017142935,349
"log_PFPeA",-0.822953949937968,0.721738756343412,-1.1402379915239,0.255870132548022,0.193619058487544,380
"log_PFHxS",2.33148998107046,2.32584279571427,1.00242801678884,0.31846357583738,0.165568260264448,217
"log_PFHxA",-0.553563857660063,0.630849901571149,-0.877489013284138,0.381713781629466,0.199073814292632,335
"log_PFBA",0.247086268255857,0.612485233979529,0.403415877719127,0.687620855752394,0.294256699416198,228
"log_PFBS",-0.390178394305688,1.23795155213016,-0.315180665700773,0.753114775522172,0.601208190011994,337
"log_PFHpA",3.43812252570005,38.4417099652003,0.0894372942518021,0.929309727748241,-0.167213859391323,91
