"outcome","estimate","std.error","statistic","p.value","adj.r.squared","nobs"
"log_PFBA",-0.0956883171750734,0.061287943787546,-1.56129103477147,0.12052116022133,0.330314965839794,223
"log_PFHxA",0.0852264951226471,0.0650521079587881,1.31012657078907,0.191350719086261,0.140128551458398,325
"log_PFOA",-0.0331736421722309,0.0470040238935089,-0.705761750257556,0.481093276913317,0.18305579628536,290
"log_PFHxS",0.0214025172104823,0.0469821577390529,0.455545642014904,0.649402906556186,0.198133160507456,211
"log_PFOS",0.0145887308563827,0.0327593095912493,0.445330839947849,0.656448409776816,0.128414278364788,333
"log_PFBS",0.020940681162551,0.0684203228969941,0.306059373529659,0.759810147522315,0.166832040080711,325
"log_PFPeA",-0.0141752963198605,0.0478973771298961,-0.295951410479484,0.767476830964553,0.151885738326107,367
"log_PFHpA",-0.0526905346533781,0.247089832683751,-0.213244446690028,0.832532520083323,-0.0627026727262661,89
