"outcome","estimate","std.error","statistic","p.value","adj.r.squared","nobs"
"log_PFBS",-0.101635315904726,0.06627450402337,-1.53355075835628,0.126384807659372,0.174171100654093,325
"log_PFHxS",-0.0971124279303162,0.081499209378093,-1.19157509221703,0.235388086562991,0.204818126219256,211
"log_PFOS",0.0165476600662328,0.0518015766360575,0.319443174142975,0.749645034524298,0.12809412652411,333
"log_PFHxA",-0.0124798567152961,0.0449309648325115,-0.27775625922606,0.781428116045119,0.134514449438192,325
"log_PFBA",-0.0157525210993901,0.059300234862959,-0.265640113159648,0.790873987437644,0.319959036037697,223
"log_PFOA",0.00844068133709217,0.0445941423809937,0.189277803909278,0.850052007645354,0.181315753118025,290
"log_PFHpA",0.0239620509913478,0.205545271182636,0.116577972596881,0.90794647283021,-0.0637951584656271,89
"log_PFPeA",-0.00108865560604203,0.051265211361674,-0.021235757682956,0.983072044330585,0.151633515090606,367
