"outcome","estimate","std.error","statistic","p.value","adj.r.squared","nobs"
"log_PFOA",-0.0596158949856145,0.0508819477950785,-1.17165119593517,0.242621947138408,0.186327971870998,290
"log_PFBA",-0.070194782746202,0.0644816464273421,-1.08860096842126,0.278041646936789,0.324874539030935,223
"log_PFPeA",-0.0309034862208009,0.0475831123697061,-0.64946332179136,0.516547745526765,0.152851763408058,367
"log_PFHxS",0.0230774565742737,0.0495398026259313,0.465836667709975,0.6420362432569,0.198185881589808,211
"log_PFOS",0.0138219035029496,0.0349093440564137,0.395937072911289,0.692473686009283,0.128276126895059,333
"log_PFHxA",0.0230387013268889,0.0647070173081447,0.356046411738855,0.722104882952859,0.134685462001496,325
"log_PFHpA",-0.0535017862310335,0.285068412259085,-0.187680514326534,0.852350187592317,-0.0630536246637656,89
"log_PFBS",-0.00182674801083613,0.0688931441916095,-0.0265156719477845,0.97886685387021,0.166527084200122,325
